,USAGE,season,period,cost,storage_available,inverter_to_storage,storage_to_inverter,inverter_to_demand,grid_to_inverter,grid_to_demand_peak,grid_to_demand_offpeak
2011-01-04 23:00:00,0.865,non_summer,offpeak,0.05209,2.25,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.865
2011-01-05 00:00:00,0.963,non_summer,offpeak,0.05209,2.875,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.963
2011-01-05 01:00:00,1.2790000000000001,non_summer,offpeak,0.05209,3.5,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.2790000000000001
2011-01-05 02:00:00,1.472,non_summer,offpeak,0.05209,4.125,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.472
2011-01-05 03:00:00,1.458,non_summer,offpeak,0.05209,4.75,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.458
2011-01-05 04:00:00,1.354,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.354
2011-01-05 05:00:00,1.2,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.2
2011-01-05 06:00:00,1.014,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.014
2011-01-05 07:00:00,0.869,non_summer,peak,0.18266,5.0,0.0,1.2027681660899656,1.0223529411764707,0.0,0.0,0.0
2011-01-05 08:00:00,0.758,non_summer,peak,0.18266,3.7972318339100344,0.0,1.049134948096886,0.891764705882353,0.0,0.0,0.0
2011-01-05 09:00:00,0.7030000000000001,non_summer,peak,0.18266,2.7480968858131485,0.0,0.9730103806228375,0.8270588235294118,0.0,0.0,0.0
2011-01-05 10:00:00,0.6890000000000001,non_summer,peak,0.18266,1.7750865051903109,0.0,0.6588235294117643,0.5599999999999996,0.0,0.12900000000000045,0.0
2011-01-05 11:00:00,0.664,non_summer,offpeak,0.05209,1.0,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.664
2011-01-05 12:00:00,0.713,non_summer,offpeak,0.05209,1.625,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.713
2011-01-05 13:00:00,0.904,non_summer,offpeak,0.05209,2.25,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.904
2011-01-05 14:00:00,1.07,non_summer,offpeak,0.05209,2.875,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.07
2011-01-05 15:00:00,1.085,non_summer,offpeak,0.05209,3.5,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.085
2011-01-05 16:00:00,0.9400000000000001,non_summer,offpeak,0.05209,4.125,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.9400000000000001
2011-01-05 17:00:00,0.92,non_summer,peak,0.18266,4.75,0.0,1.2733564013840832,1.0823529411764707,0.0,0.0,0.0
2011-01-05 18:00:00,0.92,non_summer,peak,0.18266,3.476643598615917,0.0,1.2733564013840832,1.0823529411764707,0.0,0.0,0.0
2011-01-05 19:00:00,0.851,non_summer,peak,0.18266,2.203287197231834,0.0,1.1778546712802769,1.0011764705882353,0.0,0.0,0.0
2011-01-05 20:00:00,0.847,non_summer,peak,0.18266,1.025432525951557,0.0,0.02161764705882353,0.018375,0.0,0.828625,0.0
2011-01-05 21:00:00,0.81,non_summer,offpeak,0.05209,1.0,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.81
2011-01-05 22:00:00,0.785,non_summer,offpeak,0.05209,1.625,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.785
2011-01-05 23:00:00,0.801,non_summer,offpeak,0.05209,2.25,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.801
2011-01-06 00:00:00,0.906,non_summer,offpeak,0.05209,2.875,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.906
2011-01-06 01:00:00,1.311,non_summer,offpeak,0.05209,3.5,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.311
2011-01-06 02:00:00,1.429,non_summer,offpeak,0.05209,4.125,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.429
2011-01-06 03:00:00,1.383,non_summer,offpeak,0.05209,4.75,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.383
2011-01-06 04:00:00,1.36,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.36
2011-01-06 05:00:00,1.161,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.161
2011-01-06 06:00:00,1.025,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.025
2011-01-06 07:00:00,0.8210000000000001,non_summer,peak,0.18266,5.0,0.0,1.136332179930796,0.9658823529411765,0.0,0.0,0.0
2011-01-06 08:00:00,0.705,non_summer,peak,0.18266,3.863667820069204,0.0,0.9757785467128027,0.8294117647058823,0.0,0.0,0.0
2011-01-06 09:00:00,0.652,non_summer,peak,0.18266,2.8878892733564014,0.0,0.9024221453287198,0.7670588235294118,0.0,0.0,0.0
2011-01-06 10:00:00,0.651,non_summer,peak,0.18266,1.9854671280276817,0.0,0.9010380622837372,0.7658823529411766,0.0,0.0,0.0
2011-01-06 11:00:00,0.65,non_summer,offpeak,0.05209,1.0844290657439446,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.65
2011-01-06 12:00:00,0.6990000000000001,non_summer,offpeak,0.05209,1.7094290657439446,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.6990000000000001
2011-01-06 13:00:00,0.906,non_summer,offpeak,0.05209,2.3344290657439446,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.906
2011-01-06 14:00:00,1.036,non_summer,offpeak,0.05209,2.9594290657439446,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.036
2011-01-06 15:00:00,1.051,non_summer,offpeak,0.05209,3.5844290657439446,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.051
2011-01-06 16:00:00,0.992,non_summer,offpeak,0.05209,4.209429065743945,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.992
2011-01-06 17:00:00,0.917,non_summer,peak,0.18266,4.834429065743945,0.0,1.269204152249135,1.0788235294117647,0.0,0.0,0.0
2011-01-06 18:00:00,0.893,non_summer,peak,0.18266,3.5652249134948093,0.0,1.2359861591695502,1.0505882352941176,0.0,0.0,0.0
2011-01-06 19:00:00,0.9,non_summer,peak,0.18266,2.3292387543252593,0.0,1.245674740484429,1.0588235294117647,0.0,0.0,0.0
2011-01-06 20:00:00,0.885,non_summer,peak,0.18266,1.0835640138408302,0.0,0.07102941176470569,0.06037499999999983,0.0,0.8246250000000002,0.0
2011-01-06 21:00:00,0.8320000000000001,non_summer,offpeak,0.05209,1.0,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.8320000000000001
2011-01-06 22:00:00,0.809,non_summer,offpeak,0.05209,1.625,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.809
2011-01-06 23:00:00,0.834,non_summer,offpeak,0.05209,2.25,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.834
2011-01-07 00:00:00,0.965,non_summer,offpeak,0.05209,2.875,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.965
2011-01-07 01:00:00,1.341,non_summer,offpeak,0.05209,3.5,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.341
2011-01-07 02:00:00,1.482,non_summer,offpeak,0.05209,4.125,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.482
2011-01-07 03:00:00,1.434,non_summer,offpeak,0.05209,4.75,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.434
2011-01-07 04:00:00,1.3840000000000001,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.3840000000000001
2011-01-07 05:00:00,1.196,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.196
2011-01-07 06:00:00,1.031,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.031
2011-01-07 07:00:00,0.852,non_summer,peak,0.18266,5.0,0.0,1.1792387543252596,1.0023529411764707,0.0,0.0,0.0
2011-01-07 08:00:00,0.759,non_summer,peak,0.18266,3.82076124567474,0.0,1.0505190311418686,0.8929411764705882,0.0,0.0,0.0
2011-01-07 09:00:00,0.705,non_summer,peak,0.18266,2.7702422145328716,0.0,0.9757785467128027,0.8294117647058823,0.0,0.0,0.0
2011-01-07 10:00:00,0.685,non_summer,peak,0.18266,1.794463667820069,0.0,0.6752941176470586,0.5739999999999998,0.0,0.11100000000000021,0.0
2011-01-07 11:00:00,0.673,non_summer,offpeak,0.05209,1.0,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.673
2011-01-07 12:00:00,0.715,non_summer,offpeak,0.05209,1.625,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.715
2011-01-07 13:00:00,0.885,non_summer,offpeak,0.05209,2.25,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.885
2011-01-07 14:00:00,1.114,non_summer,offpeak,0.05209,2.875,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.114
2011-01-07 15:00:00,1.105,non_summer,offpeak,0.05209,3.5,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.105
2011-01-07 16:00:00,0.979,non_summer,offpeak,0.05209,4.125,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.979
2011-01-07 17:00:00,0.97,non_summer,peak,0.18266,4.75,0.0,1.342560553633218,1.1411764705882352,0.0,0.0,0.0
2011-01-07 18:00:00,0.9550000000000001,non_summer,peak,0.18266,3.407439446366782,0.0,1.3217993079584776,1.1235294117647059,0.0,0.0,0.0
2011-01-07 19:00:00,0.9500000000000001,non_summer,peak,0.18266,2.085640138408304,0.0,0.9227941176470584,0.7843749999999996,0.0,0.16562500000000047,0.0
2011-01-07 20:00:00,0.932,non_summer,peak,0.18266,1.0,0.0,0.0,0.0,0.0,0.932,0.0
2011-01-07 21:00:00,0.863,non_summer,offpeak,0.05209,1.0,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.863
2011-01-07 22:00:00,0.882,non_summer,offpeak,0.05209,1.625,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.882
2011-01-07 23:00:00,0.869,non_summer,offpeak,0.05209,2.25,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.869
2011-01-08 00:00:00,0.983,non_summer,offpeak,0.05209,2.875,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,0.983
2011-01-08 01:00:00,1.343,non_summer,offpeak,0.05209,3.5,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.343
2011-01-08 02:00:00,1.422,non_summer,offpeak,0.05209,4.125,0.7352941176470589,0.0,0.0,0.8650519031141869,0.0,1.422
2011-01-08 03:00:00,1.4040000000000001,non_summer,offpeak,0.05209,4.75,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.4040000000000001
2011-01-08 04:00:00,1.331,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.331
2011-01-08 05:00:00,1.2630000000000001,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.2630000000000001
2011-01-08 06:00:00,1.121,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.121
2011-01-08 07:00:00,0.927,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.927
2011-01-08 08:00:00,0.807,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.807
2011-01-08 09:00:00,0.731,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.731
2011-01-08 10:00:00,0.675,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.675
2011-01-08 11:00:00,0.676,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.676
2011-01-08 12:00:00,0.719,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.719
2011-01-08 13:00:00,0.873,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.873
2011-01-08 14:00:00,1.044,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.044
2011-01-08 15:00:00,1.048,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.048
2011-01-08 16:00:00,0.995,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.995
2011-01-08 17:00:00,0.967,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.967
2011-01-08 18:00:00,0.937,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.937
2011-01-08 19:00:00,0.926,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.926
2011-01-08 20:00:00,0.915,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.915
2011-01-08 21:00:00,0.88,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.88
2011-01-08 22:00:00,0.84,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.84
2011-01-08 23:00:00,0.84,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.84
2011-01-09 00:00:00,0.9460000000000001,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.9460000000000001
2011-01-09 01:00:00,1.231,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.231
2011-01-09 02:00:00,1.426,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.426
2011-01-09 03:00:00,1.387,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.387
2011-01-09 04:00:00,1.342,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.342
2011-01-09 05:00:00,1.266,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.266
2011-01-09 06:00:00,1.08,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.08
2011-01-09 07:00:00,0.916,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.916
2011-01-09 08:00:00,0.807,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.807
2011-01-09 09:00:00,0.747,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.747
2011-01-09 10:00:00,0.6980000000000001,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.6980000000000001
2011-01-09 11:00:00,0.681,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.681
2011-01-09 12:00:00,0.7030000000000001,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.7030000000000001
2011-01-09 13:00:00,0.893,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.893
2011-01-09 14:00:00,0.969,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.969
2011-01-09 15:00:00,1.024,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.024
2011-01-09 16:00:00,1.08,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.08
2011-01-09 17:00:00,1.172,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.172
2011-01-09 18:00:00,1.176,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.176
2011-01-09 19:00:00,1.124,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.124
2011-01-09 20:00:00,1.092,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,1.092
2011-01-09 21:00:00,0.998,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.998
2011-01-09 22:00:00,0.9430000000000001,non_summer,offpeak,0.05209,5.0,0.0,0.0,0.0,0.0,0.0,0.9430000000000001
