,USAGE,season,period,cost,storage_available,inverter_to_storage,storage_to_inverter,inverter_to_demand,grid_to_inverter,grid_to_demand_peak,grid_to_demand_offpeak
2011-01-02 10:00:00,0.749,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.749
2011-01-02 11:00:00,0.716,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.716
2011-01-02 12:00:00,0.704,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.704
2011-01-02 13:00:00,0.794,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.794
2011-01-02 14:00:00,0.926,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.926
2011-01-02 15:00:00,1.041,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.041
2011-01-02 16:00:00,1.111,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.111
2011-01-02 17:00:00,1.193,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.193
2011-01-02 18:00:00,1.182,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.182
2011-01-02 19:00:00,1.149,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.149
2011-01-02 20:00:00,1.111,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.111
2011-01-02 21:00:00,1.014,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.014
2011-01-02 22:00:00,0.967,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.967
2011-01-02 23:00:00,1.0050000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.0050000000000001
2011-01-03 00:00:00,1.09,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.09
2011-01-03 01:00:00,1.405,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.405
2011-01-03 02:00:00,1.5,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.5
2011-01-03 03:00:00,1.4040000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.4040000000000001
2011-01-03 04:00:00,1.314,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.314
2011-01-03 05:00:00,1.247,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.247
2011-01-03 06:00:00,1.089,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.089
2011-01-03 07:00:00,0.924,non_summer,peak,0.18266,2.0,0.0,1.278892733564014,1.0870588235294119,0.0,0.0,0.0
2011-01-03 08:00:00,0.808,non_summer,peak,0.18266,0.7211072664359861,0.0,0.2729411764705882,0.23199999999999996,0.0,0.5760000000000001,0.0
2011-01-03 09:00:00,0.748,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.748,0.0
2011-01-03 10:00:00,0.714,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.714,0.0
2011-01-03 11:00:00,0.6900000000000001,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.6900000000000001
2011-01-03 12:00:00,0.711,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.711
2011-01-03 13:00:00,0.8290000000000001,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.8290000000000001
2011-01-03 14:00:00,0.964,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.964
2011-01-03 15:00:00,0.962,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.962
2011-01-03 16:00:00,1.05,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.05
2011-01-03 17:00:00,1.096,non_summer,peak,0.18266,1.9,0.0,1.275,1.08375,0.0,0.012250000000000094,0.0
2011-01-03 18:00:00,1.111,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,1.111,0.0
2011-01-03 19:00:00,1.127,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,1.127,0.0
2011-01-03 20:00:00,1.165,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,1.165,0.0
2011-01-03 21:00:00,1.055,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.055
2011-01-03 22:00:00,1.0070000000000001,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.0070000000000001
2011-01-03 23:00:00,0.982,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.982
2011-01-04 00:00:00,1.057,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.057
2011-01-04 01:00:00,1.399,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.399
2011-01-04 02:00:00,1.532,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.532
2011-01-04 03:00:00,1.444,non_summer,offpeak,0.05209,1.9,0.11764705882352952,0.0,0.0,0.13840830449827002,0.0,1.444
2011-01-04 04:00:00,1.445,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.445
2011-01-04 05:00:00,1.2750000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.2750000000000001
2011-01-04 06:00:00,1.04,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.04
2011-01-04 07:00:00,0.843,non_summer,peak,0.18266,2.0,0.0,1.1667820069204151,0.9917647058823529,0.0,0.0,0.0
2011-01-04 08:00:00,0.706,non_summer,peak,0.18266,0.8332179930795849,0.0,0.3682352941176471,0.31300000000000006,0.0,0.3929999999999999,0.0
2011-01-04 09:00:00,0.663,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.663,0.0
2011-01-04 10:00:00,0.664,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.664,0.0
2011-01-04 11:00:00,0.666,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.666
2011-01-04 12:00:00,0.726,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.726
2011-01-04 13:00:00,0.871,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.871
2011-01-04 14:00:00,0.999,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.999
2011-01-04 15:00:00,1.059,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.059
2011-01-04 16:00:00,1.0210000000000001,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.0210000000000001
2011-01-04 17:00:00,0.987,non_summer,peak,0.18266,1.9,0.0,1.366089965397924,1.1611764705882353,0.0,0.0,0.0
2011-01-04 18:00:00,0.965,non_summer,peak,0.18266,0.533910034602076,0.0,0.11382352941176456,0.09674999999999988,0.0,0.8682500000000001,0.0
2011-01-04 19:00:00,0.9550000000000001,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.9550000000000001,0.0
2011-01-04 20:00:00,0.934,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.934,0.0
2011-01-04 21:00:00,0.9,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.9
2011-01-04 22:00:00,0.851,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.851
2011-01-04 23:00:00,0.865,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.865
2011-01-05 00:00:00,0.963,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.963
2011-01-05 01:00:00,1.2790000000000001,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.2790000000000001
2011-01-05 02:00:00,1.472,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.472
2011-01-05 03:00:00,1.458,non_summer,offpeak,0.05209,1.9,0.11764705882352952,0.0,0.0,0.13840830449827002,0.0,1.458
2011-01-05 04:00:00,1.354,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.354
2011-01-05 05:00:00,1.2,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.2
2011-01-05 06:00:00,1.014,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.014
2011-01-05 07:00:00,0.869,non_summer,peak,0.18266,2.0,0.0,1.2027681660899656,1.0223529411764707,0.0,0.0,0.0
2011-01-05 08:00:00,0.758,non_summer,peak,0.18266,0.7972318339100344,0.0,0.3376470588235292,0.2869999999999998,0.0,0.4710000000000002,0.0
2011-01-05 09:00:00,0.7030000000000001,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.7030000000000001,0.0
2011-01-05 10:00:00,0.6890000000000001,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.6890000000000001,0.0
2011-01-05 11:00:00,0.664,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.664
2011-01-05 12:00:00,0.713,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.713
2011-01-05 13:00:00,0.904,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.904
2011-01-05 14:00:00,1.07,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.07
2011-01-05 15:00:00,1.085,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.085
2011-01-05 16:00:00,0.9400000000000001,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.9400000000000001
2011-01-05 17:00:00,0.92,non_summer,peak,0.18266,1.9,0.0,1.2733564013840832,1.0823529411764707,0.0,0.0,0.0
2011-01-05 18:00:00,0.92,non_summer,peak,0.18266,0.6266435986159167,0.0,0.19264705882352914,0.16374999999999976,0.0,0.7562500000000003,0.0
2011-01-05 19:00:00,0.851,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.851,0.0
2011-01-05 20:00:00,0.847,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.847,0.0
2011-01-05 21:00:00,0.81,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.81
2011-01-05 22:00:00,0.785,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.785
2011-01-05 23:00:00,0.801,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.801
2011-01-06 00:00:00,0.906,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.906
2011-01-06 01:00:00,1.311,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.311
2011-01-06 02:00:00,1.429,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.429
2011-01-06 03:00:00,1.383,non_summer,offpeak,0.05209,1.9,0.11764705882352952,0.0,0.0,0.13840830449827002,0.0,1.383
2011-01-06 04:00:00,1.36,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.36
2011-01-06 05:00:00,1.161,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.161
2011-01-06 06:00:00,1.025,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.025
2011-01-06 07:00:00,0.8210000000000001,non_summer,peak,0.18266,2.0,0.0,1.136332179930796,0.9658823529411765,0.0,0.0,0.0
2011-01-06 08:00:00,0.705,non_summer,peak,0.18266,0.8636678200692041,0.0,0.3941176470588234,0.3349999999999999,0.0,0.37000000000000005,0.0
2011-01-06 09:00:00,0.652,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.652,0.0
2011-01-06 10:00:00,0.651,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.651,0.0
2011-01-06 11:00:00,0.65,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.65
2011-01-06 12:00:00,0.6990000000000001,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.6990000000000001
2011-01-06 13:00:00,0.906,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.906
2011-01-06 14:00:00,1.036,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.036
2011-01-06 15:00:00,1.051,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.051
2011-01-06 16:00:00,0.992,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.992
2011-01-06 17:00:00,0.917,non_summer,peak,0.18266,1.9,0.0,1.269204152249135,1.0788235294117647,0.0,0.0,0.0
2011-01-06 18:00:00,0.893,non_summer,peak,0.18266,0.6307958477508648,0.0,0.1961764705882351,0.16674999999999982,0.0,0.7262500000000002,0.0
2011-01-06 19:00:00,0.9,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.9,0.0
2011-01-06 20:00:00,0.885,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.885,0.0
2011-01-06 21:00:00,0.8320000000000001,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.8320000000000001
2011-01-06 22:00:00,0.809,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.809
2011-01-06 23:00:00,0.834,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.834
2011-01-07 00:00:00,0.965,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.965
2011-01-07 01:00:00,1.341,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.341
2011-01-07 02:00:00,1.482,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.482
2011-01-07 03:00:00,1.434,non_summer,offpeak,0.05209,1.9,0.11764705882352952,0.0,0.0,0.13840830449827002,0.0,1.434
2011-01-07 04:00:00,1.3840000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.3840000000000001
2011-01-07 05:00:00,1.196,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.196
2011-01-07 06:00:00,1.031,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.031
2011-01-07 07:00:00,0.852,non_summer,peak,0.18266,2.0,0.0,1.1792387543252596,1.0023529411764707,0.0,0.0,0.0
2011-01-07 08:00:00,0.759,non_summer,peak,0.18266,0.8207612456747404,0.0,0.3576470588235293,0.30399999999999994,0.0,0.45500000000000007,0.0
2011-01-07 09:00:00,0.705,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.705,0.0
2011-01-07 10:00:00,0.685,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.685,0.0
2011-01-07 11:00:00,0.673,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.673
2011-01-07 12:00:00,0.715,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.715
2011-01-07 13:00:00,0.885,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.885
2011-01-07 14:00:00,1.114,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.114
2011-01-07 15:00:00,1.105,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.105
2011-01-07 16:00:00,0.979,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.979
2011-01-07 17:00:00,0.97,non_summer,peak,0.18266,1.9,0.0,1.342560553633218,1.1411764705882352,0.0,0.0,0.0
2011-01-07 18:00:00,0.9550000000000001,non_summer,peak,0.18266,0.557439446366782,0.0,0.13382352941176467,0.11374999999999998,0.0,0.84125,0.0
2011-01-07 19:00:00,0.9500000000000001,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.9500000000000001,0.0
2011-01-07 20:00:00,0.932,non_summer,peak,0.18266,0.4,0.0,0.0,0.0,0.0,0.932,0.0
2011-01-07 21:00:00,0.863,non_summer,offpeak,0.05209,0.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.863
2011-01-07 22:00:00,0.882,non_summer,offpeak,0.05209,0.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.882
2011-01-07 23:00:00,0.869,non_summer,offpeak,0.05209,0.9,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.869
2011-01-08 00:00:00,0.983,non_summer,offpeak,0.05209,1.15,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,0.983
2011-01-08 01:00:00,1.343,non_summer,offpeak,0.05209,1.4,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.343
2011-01-08 02:00:00,1.422,non_summer,offpeak,0.05209,1.65,0.29411764705882354,0.0,0.0,0.34602076124567477,0.0,1.422
2011-01-08 03:00:00,1.4040000000000001,non_summer,offpeak,0.05209,1.9,0.11764705882352952,0.0,0.0,0.13840830449827002,0.0,1.4040000000000001
2011-01-08 04:00:00,1.331,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.331
2011-01-08 05:00:00,1.2630000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.2630000000000001
2011-01-08 06:00:00,1.121,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.121
2011-01-08 07:00:00,0.927,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.927
2011-01-08 08:00:00,0.807,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.807
2011-01-08 09:00:00,0.731,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.731
2011-01-08 10:00:00,0.675,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.675
2011-01-08 11:00:00,0.676,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.676
2011-01-08 12:00:00,0.719,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.719
2011-01-08 13:00:00,0.873,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.873
2011-01-08 14:00:00,1.044,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.044
2011-01-08 15:00:00,1.048,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.048
2011-01-08 16:00:00,0.995,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.995
2011-01-08 17:00:00,0.967,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.967
2011-01-08 18:00:00,0.937,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.937
2011-01-08 19:00:00,0.926,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.926
2011-01-08 20:00:00,0.915,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.915
2011-01-08 21:00:00,0.88,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.88
2011-01-08 22:00:00,0.84,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.84
2011-01-08 23:00:00,0.84,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.84
2011-01-09 00:00:00,0.9460000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.9460000000000001
2011-01-09 01:00:00,1.231,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.231
2011-01-09 02:00:00,1.426,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.426
2011-01-09 03:00:00,1.387,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.387
2011-01-09 04:00:00,1.342,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.342
2011-01-09 05:00:00,1.266,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.266
2011-01-09 06:00:00,1.08,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.08
2011-01-09 07:00:00,0.916,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.916
2011-01-09 08:00:00,0.807,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.807
2011-01-09 09:00:00,0.747,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.747
2011-01-09 10:00:00,0.6980000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.6980000000000001
2011-01-09 11:00:00,0.681,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.681
2011-01-09 12:00:00,0.7030000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.7030000000000001
2011-01-09 13:00:00,0.893,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.893
2011-01-09 14:00:00,0.969,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.969
2011-01-09 15:00:00,1.024,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.024
2011-01-09 16:00:00,1.08,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.08
2011-01-09 17:00:00,1.172,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.172
2011-01-09 18:00:00,1.176,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.176
2011-01-09 19:00:00,1.124,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.124
2011-01-09 20:00:00,1.092,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.092
2011-01-09 21:00:00,0.998,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.998
2011-01-09 22:00:00,0.9430000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.9430000000000001
2011-01-09 23:00:00,0.9580000000000001,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,0.9580000000000001
2011-01-10 00:00:00,1.036,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.036
2011-01-10 01:00:00,1.325,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.325
2011-01-10 02:00:00,1.459,non_summer,offpeak,0.05209,2.0,0.0,0.0,0.0,0.0,0.0,1.459
